Accession,Organism_Name,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Length,Nuc_Completeness,Geo_Location,Host,Isolation_Source,Collection_Date
MW946381,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01256/04,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2004
MW946382,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00556/11,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2011
MW946385,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01899/02,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2002
MW946386,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00828/11,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2011
MW946388,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01968/03,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2003
MW946389,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00499/03,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2003
MW946391,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00449/03,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2003
MW946392,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01441/05,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2005
MW946395,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,02365/03,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2003
MW946396,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01006/04,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2004
MW946397,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00322/11,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2011
MW946398,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01549/03,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2003
MW946400,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00376/12,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2012
MW946401,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,06060/00,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2000
MW946403,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00193/01,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2001
MW946404,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,02617/06,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2006
MW946405,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00280/13,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2013
MW946406,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01496/07,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2007
MW946407,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00074/02,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2002
MW946413,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01534/05,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2005
MW946414,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01268/03,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2003
MW946415,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00009/12,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2012
MW946416,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00227/03,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2003
MW946418,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01024/02,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2002
MW946421,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,03600/01,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2001
MW946423,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,03993/01,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2001
MW946424,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,02195/07,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2007
MW946426,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00333/00,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2000
MW946427,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,04897/01,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2001
MW946428,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,03876/01,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2001
MW946429,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,06834/01,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2001
MW946430,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01381/05,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2005
MW946431,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00741/12,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2012
MW946433,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,00408/07,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2007
MW946434,dengue virus type 2,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.","Walter Reed Army Institute of Research, Viral Genetics and Emerging Diseases",USA,4/23/21,01249/00,Orthoflavivirus denguei,10175,partial,Thailand,Homo sapiens,,2000
